,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,condition,choices,stimulus_duration,correct_spatial_judgement_key,num_block,spatial_location,correct_trial,spatial_sequence,ITIParams,attention_check_question,current_key_answer,correct_response,exp_id,attention_check_percent
697,,html-keyboard-response,697,1409055,0.0-5.2-37.2,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,2.0,same-domain,,1000.0,,2.0,13.0,,,,,,,,
698,,html-keyboard-response,698,1410056,0.0-5.2-38.5-0.5,1000.0,"<div class=""container""><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div></div>",f,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,0.0,,
699,,html-keyboard-response,699,1410806,0.0-5.2-38.6-0.6,749.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
700,,html-keyboard-response,700,1411465,0.0-5.2-38.7-0.7,658.0,"<div class=""container""><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div></div>",f,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,f,2.0,,,,,,,1.0,,
701,,html-keyboard-response,701,1412138,0.0-5.2-38.8-0.8,672.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div></div>",f,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,f,2.0,,,,,,,1.0,,
702,,html-keyboard-response,702,1413145,0.0-5.2-39.2,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,2.0,same-domain,,1000.0,,2.0,14.0,,,,,,,,
703,,html-keyboard-response,703,1418149,0.0-5.2-40.2,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>","[8, 14, 13, 14]",test_response,5000.0,,test,2.0,same-domain,['NO_KEYS'],5000.0,,,,1.0,"[8, 14, 13, 14]",,,,,,
704,,html-keyboard-response,704,1423082,0.0-5.2-41.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,4927.915438147133,,test,2.0,,,4927.915438147133,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,,
705,,html-keyboard-response,705,1424691,0.0-5.2-42.3-0.3,1608.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div></div>",f,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,f,2.0,,,,,,,1.0,,
706,,html-keyboard-response,706,1425348,0.0-5.2-42.4-0.4,655.0,"<div class=""container""><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
707,,html-keyboard-response,707,1425899,0.0-5.2-42.5-0.5,551.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
708,,html-keyboard-response,708,1426424,0.0-5.2-42.6-0.6,523.0,"<div class=""container""><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
709,,html-keyboard-response,709,1427429,0.0-5.2-43.2,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,2.0,same-domain,,1000.0,,2.0,8.0,,,,,,,,
710,,html-keyboard-response,710,1428341,0.0-5.2-44.5-0.5,911.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
711,,html-keyboard-response,711,1428844,0.0-5.2-44.6-0.6,502.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
712,,html-keyboard-response,712,1429333,0.0-5.2-44.7-0.7,487.0,"<div class=""container""><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div></div>",t,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,t,2.0,,,,,,,1.0,,
713,,html-keyboard-response,713,1429969,0.0-5.2-44.8-0.8,635.0,"<div class=""container""><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div><div class=""distractor-box active-box""></div></div>",f,test_inter-stimulus,3000.0,,test,2.0,same-domain,"['t', 'f']",3000.0,f,2.0,,,,,,,1.0,,
