,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,block_num,correct_response,condition,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
555,,html-keyboard-response,555,494533,0.0-3.2-141.2,357.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
556,,html-keyboard-response,556,496194,0.0-3.2-142.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1654.7644415857662,,test,1654.7644415857662,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
557,,html-keyboard-response,557,496697,0.0-3.2-143.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
558,,html-keyboard-response,558,498203,0.0-3.2-144.2,457.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
559,,html-keyboard-response,559,499004,0.0-3.2-145.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,794.5830870855614,,test,794.5830870855614,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
560,,html-keyboard-response,560,499507,0.0-3.2-146.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
561,,html-keyboard-response,561,501013,0.0-3.2-147.2,358.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
562,,html-keyboard-response,562,501055,0.0-3.2-148.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,35.876652243759764,,test,35.876652243759764,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
563,,html-keyboard-response,563,501558,0.0-3.2-149.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
564,,html-keyboard-response,564,503063,0.0-3.2-150.2,385.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
565,,html-keyboard-response,565,503537,0.0-3.2-151.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,468.066659841096,,test,468.066659841096,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
566,,html-keyboard-response,566,504040,0.0-3.2-152.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
567,,html-keyboard-response,567,505547,0.0-3.2-153.2,420.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
568,,html-keyboard-response,568,505637,0.0-3.2-154.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,84.59725488548067,,test,84.59725488548067,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
569,,html-keyboard-response,569,506140,0.0-3.2-155.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
570,,html-keyboard-response,570,507647,0.0-3.2-156.2,500.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
571,,html-keyboard-response,571,507709,0.0-3.2-157.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,59.19517389211822,,test,59.19517389211822,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
572,,html-keyboard-response,572,508215,0.0-3.2-158.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
573,,html-keyboard-response,573,509718,0.0-3.2-159.2,362.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
574,,html-keyboard-response,574,509856,0.0-3.2-160.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,136.67185733143612,,test,136.67185733143612,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
575,,html-keyboard-response,575,510360,0.0-3.2-161.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
576,,html-keyboard-response,576,511866,0.0-3.2-162.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0.0,,,,,
577,,html-keyboard-response,577,512324,0.0-3.2-163.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,453.80845930134836,,test,453.80845930134836,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
578,,html-keyboard-response,578,512829,0.0-3.2-164.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
579,,html-keyboard-response,579,514336,0.0-3.2-165.2,359.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
580,,html-keyboard-response,580,514685,0.0-3.2-166.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,344.66213369889596,,test,344.66213369889596,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
581,,html-keyboard-response,581,515190,0.0-3.2-167.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
582,,html-keyboard-response,582,516697,0.0-3.2-168.2,346.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
583,,html-keyboard-response,583,516896,0.0-3.2-169.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,192.04342807101773,,test,192.04342807101773,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
584,,html-keyboard-response,584,517398,0.0-3.2-170.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
585,,html-keyboard-response,585,518905,0.0-3.2-171.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1.0,,,,,
586,,html-keyboard-response,586,518928,0.0-3.2-172.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,20.29222556723276,,test,20.29222556723276,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
587,,html-keyboard-response,587,519432,0.0-3.2-173.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
588,,html-keyboard-response,588,520937,0.0-3.2-174.2,215.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
589,,html-keyboard-response,589,521549,0.0-3.2-175.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,605.3293143548168,,test,605.3293143548168,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
590,,html-keyboard-response,590,522052,0.0-3.2-176.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
591,,html-keyboard-response,591,523559,0.0-3.2-177.2,218.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
592,,html-keyboard-response,592,525564,0.0-3.2-178.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1999.7006156343496,,test,1999.7006156343496,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
593,,html-keyboard-response,593,526068,0.0-3.2-179.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
594,,html-keyboard-response,594,527575,0.0-3.2-180.2,226.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
595,,html-keyboard-response,595,527936,0.0-3.2-181.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,354.87492994488804,,test,354.87492994488804,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
596,,html-keyboard-response,596,528438,0.0-3.2-182.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
597,,html-keyboard-response,597,529944,0.0-3.2-183.2,497.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
598,,html-keyboard-response,598,530001,0.0-3.2-184.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,55.75813129700393,,test,55.75813129700393,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
599,,html-keyboard-response,599,530504,0.0-3.2-185.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
600,,html-keyboard-response,600,532011,0.0-3.2-186.2,151.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",0.0,,,,,
601,,html-keyboard-response,601,532026,0.0-3.2-187.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,13.29493374005987,,test,13.29493374005987,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
602,,html-keyboard-response,602,532528,0.0-3.2-188.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
603,,html-keyboard-response,603,534031,0.0-3.2-189.2,351.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1.0,,,,,
604,,html-keyboard-response,604,534587,0.0-3.2-190.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,554.107457368797,,test,554.107457368797,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
605,,html-keyboard-response,605,535928,0.0-4.0,1340.0,"
  <div class=""centerbox"">
    <p class=""center-block-text"">Thanks for completing this task!</p>
    <p class=""center-block-text"">Press <i>enter</i> to continue.</p>
  </div>
",enter,end,180000.0,,,,,,,,,,,,go_no_go_rdoc,1.0
606,True,fullscreen,606,536937,0.0-5.0,,,,,,,,,,,,,,,,,,
