,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,current_question,current_key_answer,current_block,exp_id,attention_check_percent
283,,html-keyboard-response,283,253253,0.0-3.2-19.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1693.2965392193728,,test,1693.2965392193728,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
284,,html-keyboard-response,284,253759,0.0-3.2-20.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
285,,html-keyboard-response,285,255266,0.0-3.2-21.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
286,,html-keyboard-response,286,255929,0.0-3.2-22.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,657.1967491871864,,test,657.1967491871864,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
287,,html-keyboard-response,287,256432,0.0-3.2-23.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
288,,html-keyboard-response,288,257939,0.0-3.2-24.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
289,,html-keyboard-response,289,258509,0.0-3.2-25.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,564.3765860609997,,test,564.3765860609997,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
290,,html-keyboard-response,290,259013,0.0-3.2-26.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
291,,html-keyboard-response,291,260519,0.0-3.2-27.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
292,,html-keyboard-response,292,260647,0.0-3.2-28.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,123.26642532897314,,test,123.26642532897314,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
293,,html-keyboard-response,293,261150,0.0-3.2-29.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
294,,html-keyboard-response,294,262658,0.0-3.2-30.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
295,,html-keyboard-response,295,262719,0.0-3.2-31.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,58.46562836554864,,test,58.46562836554864,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
296,,html-keyboard-response,296,263224,0.0-3.2-32.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
297,,html-keyboard-response,297,264732,0.0-3.2-33.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
298,,html-keyboard-response,298,264785,0.0-3.2-34.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,47.286127934661074,,test,47.286127934661074,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
299,,html-keyboard-response,299,265288,0.0-3.2-35.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
300,,html-keyboard-response,300,266795,0.0-3.2-36.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
301,,html-keyboard-response,301,267592,0.0-3.2-37.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,790.7976134941446,,test,790.7976134941446,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
302,,html-keyboard-response,302,268094,0.0-3.2-38.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
303,,html-keyboard-response,303,269601,0.0-3.2-39.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
304,,html-keyboard-response,304,270879,0.0-3.2-40.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1271.627188983765,,test,1271.627188983765,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
305,,html-keyboard-response,305,271384,0.0-3.2-41.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
306,,html-keyboard-response,306,272892,0.0-3.2-42.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
307,,html-keyboard-response,307,273003,0.0-3.2-43.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,105.88063749196934,,test,105.88063749196934,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
308,,html-keyboard-response,308,273508,0.0-3.2-44.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
309,,html-keyboard-response,309,275014,0.0-3.2-45.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
310,,html-keyboard-response,310,275380,0.0-3.2-46.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,362.25359338418156,,test,362.25359338418156,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
311,,html-keyboard-response,311,275884,0.0-3.2-47.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
312,,html-keyboard-response,312,277391,0.0-3.2-48.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
313,,html-keyboard-response,313,277821,0.0-3.2-49.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,428.36185621611605,,test,428.36185621611605,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
314,,html-keyboard-response,314,278328,0.0-3.2-50.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
315,,html-keyboard-response,315,279830,0.0-3.2-51.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
316,,html-keyboard-response,316,280141,0.0-3.2-52.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,305.41294794068665,,test,305.41294794068665,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
317,,html-keyboard-response,317,280644,0.0-3.2-53.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
318,,html-keyboard-response,318,282147,0.0-3.2-54.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
319,,html-keyboard-response,319,282464,0.0-3.2-55.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,311.39355091734296,,test,311.39355091734296,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
320,,html-keyboard-response,320,282967,0.0-3.2-56.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
321,,html-keyboard-response,321,284471,0.0-3.2-57.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
322,,html-keyboard-response,322,285411,0.0-3.2-58.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,934.148691806388,,test,934.148691806388,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
323,,html-keyboard-response,323,285917,0.0-3.2-59.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
324,,html-keyboard-response,324,287419,0.0-3.2-60.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
325,,html-keyboard-response,325,287448,0.0-3.2-61.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,25.13545270394138,,test,25.13545270394138,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
326,,html-keyboard-response,326,287952,0.0-3.2-62.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
327,,html-keyboard-response,327,289459,0.0-3.2-63.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
328,,html-keyboard-response,328,289684,0.0-3.2-64.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,221.84684758182726,,test,221.84684758182726,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
329,,html-keyboard-response,329,290189,0.0-3.2-65.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
330,,html-keyboard-response,330,291696,0.0-3.2-66.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",2.0,0,,,,2.0,,
331,,html-keyboard-response,331,292969,0.0-3.2-67.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1266.08991042194,,test,1266.08991042194,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
332,,html-keyboard-response,332,293473,0.0-3.2-68.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
333,,html-keyboard-response,333,294980,0.0-3.2-69.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
334,,html-keyboard-response,334,295578,0.0-3.2-70.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,592.7013936067709,,test,592.7013936067709,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
335,,html-keyboard-response,335,296082,0.0-3.2-71.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
336,,html-keyboard-response,336,297590,0.0-3.2-72.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",2.0,0,,,,2.0,,
337,,html-keyboard-response,337,297876,0.0-3.2-73.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,281.4927492069783,,test,281.4927492069783,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
338,,html-keyboard-response,338,298380,0.0-3.2-74.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
339,,html-keyboard-response,339,299887,0.0-3.2-75.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
340,,html-keyboard-response,340,300588,0.0-3.2-76.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,695.2063742878139,,test,695.2063742878139,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
341,,html-keyboard-response,341,301093,0.0-3.2-77.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
342,,html-keyboard-response,342,302596,0.0-3.2-78.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
343,,html-keyboard-response,343,303550,0.0-3.2-79.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,951.0224201186694,,test,951.0224201186694,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
344,,html-keyboard-response,344,304053,0.0-3.2-80.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
345,,html-keyboard-response,345,305560,0.0-3.2-81.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
346,,html-keyboard-response,346,306278,0.0-3.2-82.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,711.3632876420315,,test,711.3632876420315,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
347,,html-keyboard-response,347,306779,0.0-3.2-83.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
348,,html-keyboard-response,348,308283,0.0-3.2-84.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",2.0,0,,,,2.0,,
349,,html-keyboard-response,349,308330,0.0-3.2-85.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,45.379223016570364,,test,45.379223016570364,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
350,,html-keyboard-response,350,308834,0.0-3.2-86.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
351,,html-keyboard-response,351,310341,0.0-3.2-87.2,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",2.0,0,,,,2.0,,
352,,html-keyboard-response,352,311085,0.0-3.2-88.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,741.0805766219377,,test,741.0805766219377,,,,,,2.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
353,,html-keyboard-response,353,311588,0.0-3.2-89.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
