,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,CTI,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,attention_check_percent
233,,html-keyboard-response,233,175553,0.0-3.0-84.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,0.0,1000.0,1000.0,,,,,,,,,,
234,,html-keyboard-response,234,177060,0.0-3.0-85.0,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,0.0,1000.0,,left,left,valid,",","[',', '.']",0,,,,
235,,html-keyboard-response,235,177603,0.0-3.0-86.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,540.7343077743877,,,test,0.0,540.7343077743877,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
236,,html-keyboard-response,236,178106,0.0-3.0-87.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
237,,html-keyboard-response,237,178613,0.0-3.0-88.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
238,,html-keyboard-response,238,178719,0.0-3.0-89.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,0.0,100.0,100.0,,,,,,,,,,
239,,html-keyboard-response,239,180225,0.0-3.0-90.0,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,0.0,1000.0,,right,right,valid,.,"[',', '.']",0,,,,
240,,html-keyboard-response,240,180349,0.0-3.0-91.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,121.00784066708664,,,test,0.0,121.00784066708664,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
241,,html-keyboard-response,241,180855,0.0-3.0-92.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
242,,html-keyboard-response,242,181358,0.0-3.0-93.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
243,,html-keyboard-response,243,181913,0.0-3.0-94.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,0.0,550.0,550.0,,,,,,,,,,
244,,html-keyboard-response,244,183420,0.0-3.0-95.0,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,0.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
245,,html-keyboard-response,245,184050,0.0-3.0-96.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,623.4461871746165,,,test,0.0,623.4461871746165,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
246,,html-keyboard-response,246,184553,0.0-3.0-97.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
247,,html-keyboard-response,247,185057,0.0-3.0-98.0,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
248,,html-keyboard-response,248,186059,0.0-3.0-99.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,0.0,1000.0,1000.0,,,,,,,,,,
249,,html-keyboard-response,249,187566,0.0-3.0-100.0,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,0.0,1000.0,,both,left,doublecue,",","[',', '.']",0,,,,
250,,html-keyboard-response,250,188265,0.0-3.0-101.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,692.703500382906,,,test,0.0,692.703500382906,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
251,,html-keyboard-response,251,188768,0.0-3.0-102.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
252,,html-keyboard-response,252,189272,0.0-3.0-103.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
253,,html-keyboard-response,253,189375,0.0-3.0-104.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,0.0,100.0,100.0,,,,,,,,,,
254,,html-keyboard-response,254,190881,0.0-3.0-105.0,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,0.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
255,,html-keyboard-response,255,191103,0.0-3.0-106.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,217.01097114135766,,,test,0.0,217.01097114135766,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
256,,html-keyboard-response,256,191607,0.0-3.0-107.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
257,,html-keyboard-response,257,192114,0.0-3.0-108.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
258,,html-keyboard-response,258,192666,0.0-3.0-109.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,0.0,550.0,550.0,,,,,,,,,,
259,,html-keyboard-response,259,194173,0.0-3.0-110.0,399.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,0.0,1000.0,,right,left,invalid,",","[',', '.']",1,,,,
260,,html-keyboard-response,260,195052,0.0-3.0-111.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,873.3298752443512,,,test,0.0,873.3298752443512,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
261,,html-keyboard-response,261,195558,0.0-3.0-112.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
262,,html-keyboard-response,262,196065,0.0-3.0-113.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
263,,html-keyboard-response,263,196171,0.0-3.0-114.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,0.0,100.0,100.0,,,,,,,,,,
264,,html-keyboard-response,264,197678,0.0-3.0-115.0,360.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,0.0,1000.0,,right,right,valid,.,"[',', '.']",1,,,,
265,,html-keyboard-response,265,197863,0.0-3.0-116.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,183.53237634227625,,,test,0.0,183.53237634227625,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
266,,html-keyboard-response,266,198367,0.0-3.0-117.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
267,,html-keyboard-response,267,198872,0.0-3.0-118.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
268,,html-keyboard-response,268,199876,0.0-3.0-119.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,0.0,1000.0,1000.0,,,,,,,,,,
269,,html-keyboard-response,269,201382,0.0-3.0-120.0,629.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,0.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
270,,html-keyboard-response,270,202375,0.0-3.0-121.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,987.4194704797684,,,test,0.0,987.4194704797684,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
271,,html-keyboard-response,271,202880,0.0-3.0-122.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
272,,html-keyboard-response,272,203383,0.0-3.0-123.0,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
273,,html-keyboard-response,273,203937,0.0-3.0-124.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,0.0,550.0,550.0,,,,,,,,,,
274,,html-keyboard-response,274,205443,0.0-3.0-125.0,966.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,0.0,1000.0,,both,left,doublecue,",","[',', '.']",1,,,,
275,,html-keyboard-response,275,205524,0.0-3.0-126.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,76.41572322360751,,,test,0.0,76.41572322360751,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
276,,html-keyboard-response,276,206031,0.0-3.0-127.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
277,,html-keyboard-response,277,206536,0.0-3.0-128.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
278,,html-keyboard-response,278,207539,0.0-3.0-129.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,0.0,1000.0,1000.0,,,,,,,,,,
279,,html-keyboard-response,279,209042,0.0-3.0-130.0,663.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,0.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
280,,html-keyboard-response,280,209198,0.0-3.0-131.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,150.37945287454812,,,test,0.0,150.37945287454812,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
281,,html-keyboard-response,281,209703,0.0-3.0-132.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
282,,html-keyboard-response,282,210205,0.0-3.0-133.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
283,,html-keyboard-response,283,210311,0.0-3.0-134.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,0.0,100.0,100.0,,,,,,,,,,
284,,html-keyboard-response,284,211818,0.0-3.0-135.0,490.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,0.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
285,,html-keyboard-response,285,212222,0.0-3.0-136.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,398.80880166704503,,,test,0.0,398.80880166704503,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
286,,html-keyboard-response,286,212725,0.0-3.0-137.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
287,,html-keyboard-response,287,213228,0.0-3.0-138.0,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
288,,html-keyboard-response,288,214235,0.0-3.0-139.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,0.0,1000.0,1000.0,,,,,,,,,,
289,,html-keyboard-response,289,215739,0.0-3.0-140.0,342.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1500.0,,,test,0.0,1000.0,,none,right,nocue,.,"[',', '.']",1,,,,
290,,html-keyboard-response,290,217445,0.0-3.0-141.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,1699.2228103180614,,,test,0.0,1699.2228103180614,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
291,,html-keyboard-response,291,217950,0.0-3.0-142.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
292,,html-keyboard-response,292,218452,0.0-3.0-143.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,,
293,,html-keyboard-response,293,219008,0.0-3.0-144.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,0.0,550.0,550.0,,,,,,,,,,
